ID,Target
HZUWED9H,1
BCRKLHKW,0
XU7PXDN3,0
XQKXUZGC,0
ZWDOPDK2,0
9RUTAKM4,0
EBBWZY5Q,0
C7KBURNF,0
FVAYNIGD,0
HHBZJCYN,0
FHYNWHDK,0
YUJM2BRQ,0
4SHZZDGP,0
5HGBVW7S,0
8ETZRB4X,0
2DYHQUJF,0
CXRHYGYY,0
KTK7ADTB,0
AH4MKBWN,0
AAWHSLV6,0
URT5CMO5,0
XUDWPFS6,0
7SNCAFGB,0
SXWRFVXQ,0
9MHDV5YI,0
FTEEKDPV,0
KFEDKKHE,0
EDQXRDBD,1
ZX6D5VKV,0
5LVYOLDF,0
3LUUKF3V,0
YA9DOL7B,1
J6WYSNW9,0
TQGNTJQ5,0
ASXRSR5F,0
KKEVCEEX,0
JEDUGDRW,1
JXOVXCDB,0
B5TQVBXH,1
ABVN8B9G,0
F2XHAJW5,0
X4DUFHV4,1
GVDZMBAJ,0
CSDQS8UA,0
3WTZKZGC,1
6BQRLW3E,0
SMF3O2UC,0
PZQJO8TC,0
T6HEDSJB,0
KUVS8GG4,0
8VMDKJX5,0
DBMEURDI,0
CGKNLEFJ,0
NKBW6OXP,0
DGF3N62U,0
DMQMXRQV,0
F2C2QWQF,0
FM4E5ED5,0
KBFD44JF,0
O5SZUQCC,0
LGOSPZ65,0
TGYJFH6G,0
GXA5GAPR,0
ACOKEKAM,0
HENG5GGR,0
BA2VRN3G,0
PGJAVBPN,0
OLRJCAAM,1
NPLZXFPG,0
RYDQXIFV,0
86YT2VQP,0
FNVCF6GX,0
DZDR8RA5,0
JHOYUBUZ,0
UMJUM492,0
9YWB73VK,0
H7PHH5Y9,0
5BQJMOPC,0
4M9HESUA,0
MNVUMFNT,0
PJXHH732,0
4DQJLL8X,0
HTFMFDGU,0
BQVJMDY8,0
NLMS4H98,0
S8KXPSSB,1
5JHU4E9Q,0
4NAXXV26,0
NFSXB9ZE,0
WWGU5PHD,0
DQMNXFUJ,0
9SDQ8HCH,0
QDOBL2HQ,0
QTMPRNUI,0
4NH7ULCG,0
FXBVKLQA,0
SG4SQQ2I,0
LGAIW6TJ,0
9QI4W9ME,0
ACAVH3PZ,0
MBTRHGEL,0
JCY4BLDV,0
VVTD6BTQ,0
X6EXVATH,0
87UJXNVI,0
XDNCCWCH,0
FYGN8YRR,0
ETP2TBYK,0
BEKAY3ZH,0
JUKKBCHO,0
ZUXXWUV4,0
FXBNKHBX,1
CYLZJAAZ,0
CMJGDJWW,0
2VIBDRCE,0
ND5D5TW6,0
HS9SZR8G,0
3HD7Z32V,0
DBAIJUJK,0
79ZA9CWB,0
8U6LU3WW,0
C9V3FQKS,0
FNZE3PGX,0
FKPCABAP,0
ZZSXK8S5,1
OCZTWESA,0
8YJFTFNZ,0
F8HKKYCN,0
8PKVHI3A,0
M367VW82,0
3GI9CN6N,0
KWSDGIU7,0
3JG3FL26,0
YVSJSULH,0
NKYZX2JQ,0
K73FUXBU,0
MHGPWI9S,0
VWOBVPRP,0
5MPLGCD4,0
5EUGT84E,0
XGTX4QTX,0
JIJMDTAJ,0
7T7Q5K4A,0
PW8HXCGA,1
K6GSJDUU,0
4OCERMFN,0
PHDUAUCW,0
WRHTWFBE,0
PYAYXPMU,0
HAFESTYI,0
HY34PWV3,0
HVAIM6UG,0
HVC3GGPP,0
GXJU7RKA,0
O7RHUIGC,0
IMM8JMWN,0
P5A7YQIN,0
H3U3WBTP,0
BAAZBCCK,0
8DJAAISD,0
BREA5UX2,0
9NFUGGES,0
YQRZ7USD,0
XBGN7BMP,0
PP92ALKG,0
JZPJL5UP,0
TLNNWN8A,0
3OSBR439,0
WOD6BJ3K,0
GTXD75MH,0
ETG58PGC,0
CEUGVOFT,0
8MTNDK7I,0
VK6XYFGI,0
5JFPFTNF,0
FPZOIDSD,0
HSCTLZQF,0
I3U7IEP4,0
9AH66XLL,0
S9HCNTFQ,0
V54HGNTE,0
RH6QQBKA,0
ZHWY4CSP,0
D4BVNDTN,1
VFC4GCEZ,0
GBFTCDAI,0
B55JD74L,0
JSSHRMOG,0
WCAVMT7R,0
3HUBSMPW,0
VREQFQDR,0
X6PCEHVS,0
A7M8SFOF,1
AHKI823D,0
KHPSPGOU,0
2ZP9IJTF,0
KGNWTMFL,1
DWWQJGTQ,0
H4FZWHUV,0
OTS9M7RA,0
CQKTBNJ4,0
8X2X4QTV,0
SEP63O7V,0
FOVFQDMM,0
DJQIJMDM,0
8J9K6EGZ,0
7V4M3FDW,0
RHD9VKNM,0
5GW84C9R,0
MXA5KKHA,1
CFS5Q9HV,0
PWPQXVO5,0
ZRACZFKK,0
WLS9QK53,0
HJVGBMD3,0
PE4YUCC3,0
UGHSCYYV,0
CYHYTFVM,0
6FN4VYD7,0
4PCOLGLX,0
JLBOMFRC,0
755SWMHY,0
VEP8S6N5,0
VN3RKC8B,0
8AM53JRM,0
FJXVGZ5Z,0
BYXH76PR,0
FWFKIE4R,0
HTGZPFPF,0
EKQON94S,1
J7FZKSHX,0
RTEQXMWT,0
ZXRXGBEM,0
LDGVS3AY,0
ASA9CKAH,0
JK2TAGU9,0
TXZR4LMD,0
VXVKQGMU,1
WNGPMYXX,0
4FX4I3GR,0
94TQBIBR,0
MJVHY8CY,0
VQESTHFJ,0
FNSUFGXJ,0
ISF98PAD,0
NSZQGWVJ,0
EUMHMRIN,0
THN5BJBF,0
AWUF8BU5,0
CP3YWMKW,0
DAB8H5EW,0
I4DYC2C4,0
HSAHVDXV,0
XKPW9MKF,0
M2G4MKFU,0
NZWGRUGL,0
IZZ9IBCY,0
F7ASYAZW,1
CE72HHVQ,0
CUNCLLEE,0
TAZMJCM5,0
EWY98NTH,0
2BMQPSGC,0
BFB2Z5K8,0
TJZYOJI6,0
Q8PUHVDU,0
HP2S3PKW,0
DQJPQSV3,0
MWSTV43P,0
BUJJGASG,0
BMXXY8SP,0
ES7GYCY4,0
BIFTAZHO,0
HFNJBF7P,0
RZ5GQ2GJ,0
TJNGWCYD,0
ZTKQT4QD,0
9H2CSNXE,0
ZS5XP5IC,0
IQZSGVRG,0
JJSRPKG3,0
FM7VNOUW,0
7NFOXIQK,0
DEOR2XYZ,0
NCFDGNZN,0
ZSVMPBBT,0
MIGXRJH7,0
OMLHBKOF,0
GDLZ7KFS,0
5WO7HO23,0
BJQGFKLH,0
HBNZ77HZ,0
HRJAU2KV,0
ZMHKPN9I,0
PJRV9IKX,0
DPR4SLES,0
DTS5B8NV,0
5FQSQXWQ,0
ECVMVUWE,1
WLWLNCSN,1
Z3HH25GX,0
I4TU2V42,0
BRQDEH33,0
6CYD8MUU,0
7MLM2ZMA,0
9N6PHKFK,1
YJNLHZAK,0
AJWWVYP2,1
D2XNLJRI,0
8OYKNXAR,0
Q54ZHA2R,1
JGN65Y3G,0
TTJYDJKQ,0
LKJH5MNO,0
GOFHBPDU,0
ASGEYUNK,0
PGBW8ILI,0
TFWDFI7W,0
JDV9AX4F,0
9YDGHF4R,1
POWCSBT3,0
QV6DTZNJ,0
FCFNMW28,0
CGKE3MWN,0
HVTVT4W9,0
8DA5N5RR,0
Q4JSONDD,0
6ZAFXJDU,0
AB4P6EDY,0
M6UAFU4K,0
JWPXOX5J,0
I56N7HUR,0
LEBQC3GN,0
BT4LZJIJ,0
IYURKK3R,1
EO5DKXZY,0
BIGBK2FH,0
PVNVQWRJ,1
K2WFFYAP,0
POAJD8RF,0
3TX3H2MM,0
METHSJUU,0
YRVVBHHS,1
XRY8ASCS,0
8P49J2NC,0
6TPMTBSE,0
ZDRGACB8,0
ZU53PUMN,0
AR9W3S36,0
CYQHMVEH,1
HGDV8JKF,0
U8VKQFRS,0
HTJ2H9EM,0
XZWDKAQV,0
XAPV6S2P,0
ERZRYFWC,0
HGHL7TJZ,0
4NRDVQ2I,0
WN6ZNBVA,0
DZSSGPJT,0
N4KC5CAG,0
9FOM7MWB,0
FTSJBBXQ,0
CHAUWMMD,0
MLMHV3TZ,0
VEGKGKGX,0
BHHBGUVC,0
NWSGNF34,0
B5QZYBF9,0
6DRVGWZR,1
AUBNSKWU,0
ASMO2OMD,0
J2CQSFSW,0
CSVOFDHV,0
ATBMVSVG,0
N3WF6GDH,0
ASPPASZD,0
YT2ETHDV,0
C6JRAQS5,0
H2G2RJKR,0
B9JQ3JBD,0
9BGP2ZPZ,1
SJKAFNCI,0
ES7ZDZNU,1
9JWRTWWX,0
QQ5QBERK,0
FQJB8XCQ,0
HCDJXTTE,0
K5HKWB2K,0
DGXL8N5Z,0
9UZRMSRO,0
CLZO5EVM,0
EPE8ZAJ6,1
FXYNRRP4,0
PEYHU7WU,0
O8YQQEMB,0
6ANSQWGN,0
9YXVQA3M,0
8FHRYHNZ,0
PZPXPGQU,0
E5F8UCBN,0
9C9ME4BW,0
BJE2HEJW,0
JDGR8TYC,0
9KPGX9NC,0
5A8BKASN,0
N4BO9MC8,0
GFWMNEOS,0
FHQVQIRY,0
HPMTMYXQ,0
M9HQMEWV,1
YNTQWYH9,1
JRQUJKUM,0
FFLTCHS6,0
EIHUWLJJ,0
KJX3DJO7,0
HRJZYZMQ,0
TAMYXEYR,0
MDNUD6T2,0
CKV2YV8H,0
MEGB2SZR,0
YVKUP5XC,0
NMXLGNLJ,1
HZSBA85Y,0
ARUKWOOB,0
HCFQ9D2E,0
QVXKQ9LT,0
YVFPRNQD,0
SWCH2ZXC,0
MWUTADSV,0
BENPUYKS,0
QVLCQJEM,0
HQTOCJOF,0
MFGCWRJP,0
9YKVFFBP,1
AJLEQ35W,0
HSWKZJIC,0
HBMKGANO,0
RQJXKSZM,0
EHBDFIGM,0
NKAAA8HJ,0
ZBNOBQEG,0
IZVCJHHC,0
BQ4BHPE6,0
6TMYSPNP,0
SXKMBF5S,1
ANOHQEBQ,0
F87ZOSFZ,0
KWQ42C8U,0
BXSZS7T2,0
ACI4RWPN,0
QNXXY8J8,0
ERWX5UNA,0
4UN4YCXG,0
NEASRG8S,0
FMDGASPX,1
35CMJXVI,0
KQNYSSSP,0
UWVSNB7W,0
FNVLW3BI,0
QETPUVRH,0
B2F9MZYB,0
3MVAZM3U,0
HXFFGOGF,0
IH9XL5QG,0
LL6YKBDQ,0
PHZPSJNE,0
PB2UC52Y,0
JQSYYIYY,0
DJUOSMHP,0
C3JBFVNZ,0
QUTJG8RU,0
B63E8RCG,0
BUTXKQL5,0
KJMTGNQN,0
95U8797N,0
JJUJ6Z2X,0
KQTGLJNV,0
MKQ9FIUV,0
NL25XFUY,0
4ROBAMV8,0
S2876HX8,0
KGTAY2FZ,0
Z4ZC89QC,0
5RAH6UHR,0
ELR8H95M,0
M3MPQ5YS,0
J5GEWVFR,0
FXZUSS8P,0
H9HU8J5Y,0
5Q3Y2ALX,0
XXZECKEC,0
4PO8SKFU,0
P9EXV2WE,0
2CBMM4K3,0
QWGKURSG,0
ZR6KUPQM,0
DCBBIKD9,0
KBCLGSOQ,0
YXUS8AVN,1
4YXFQKJ6,0
MEUBY49A,0
Y9QDB7YF,1
XRT36DGQ,0
FZAZUVDK,0
ADXJZXOM,0
CM5ZMJWU,0
IZSKM2LL,0
2MVFRAX8,0
9MYVLM7S,0
GHAGEVPW,0
VYHQSWRL,0
5BQZPCQT,0
72CA96GS,0
LEACKUQX,0
LSR7HBHS,0
4HYRX4ZN,0
9TKHMQKX,0
5OCTJXDU,0
S8ENXXZW,0
HOCEDRSC,0
CY95QPK7,0
IARLBU7A,0
JFH5HSFE,0
CTKWYDN2,0
FEYKYAGV,0
5E35DTAH,0
NF2797AD,0
8AAFUFVU,0
6WPX3DHG,0
W88ATMHC,0
Y2UH7OXC,0
5RUUCFDL,0
DFA4VYYJ,0
H9ZNIBZR,0
LWB7XARM,0
PBMBNWAD,0
2HTKIPND,0
ATKSWEQ7,0
4QYTEIUP,0
4DCYTY2F,0
8DE3FZA3,0
MA8J6W5H,0
99YSHHAR,0
EWTVHMTC,0
CT8GIQI2,0
NT26AXHI,0
3JQTW8NQ,0
BFHCFNRG,0
GMI7HTXN,0
5OBDQS8F,0
KCDZFBVM,0
7U7GHKPX,0
HNUISUHW,0
TGYLRKCH,0
NIKSO6OC,0
Q78XZJXB,0
NPZFPKPP,0
GKFKJHCV,0
4ZE8S9BG,0
3GZMLDAO,0
QCM3LPH4,0
AOJCJVRS,0
NHNGSXBP,0
IZDDKQ6F,0
E9TNOXAC,1
M2DTBWMP,0
AUMVPZYW,0
DTFHY8DD,0
M3HGFFGB,1
FUMMGN98,0
RCJIXIF2,0
45I8PM78,0
M3QGGS2L,0
CQQZMCJQ,0
KRVVPJBE,0
VNSAMJB8,0
A5FNCMJ3,0
JRTBJJYU,0
KDHW8TZY,0
YQIMIEAY,0
3IKRT5C9,0
VMA82R89,0
GXVRSQUN,0
IP52XPEC,0
7PCHF5RY,0
6WVQRGOD,0
JZKTVLN7,0
E4WT8DYW,0
IZYR3AEN,0
2D4R3OXB,0
V2FBBABK,0
9JWSPJBD,0
T5HCQPDB,0
IQ8AQVN2,1
PP6LMBTE,0
XAUDKX4P,0
YGNK9BGH,0
N3N8GTUP,1
M6EZSUXJ,0
4VUF8DKD,0
EEBSRLS6,0
X2VP2H9B,0
K7DSVVYZ,0
B9Q8N8EC,0
6VDVSGGU,1
XQVQNHKN,1
8WQ6MVWU,1
IULUH9GH,0
DBVN3VTS,0
NUCNNUGC,0
DRM9BDL6,0
T8VDTNH2,0
WWYHVW3J,0
TJEGEFSP,0
UJS6GUPQ,0
LKQ48T2L,0
R9WNVTAB,0
CRFZDOTE,0
V5CWFLU3,0
ZIZGUTV9,0
QFU2TEHU,0
FCWDU279,0
UODR2PRU,0
CVYMKO8S,0
B4ZSRWZT,0
3E5RC2NU,0
ATU9FZW8,0
B5HF2ZTN,0
JRKAEK5B,0
94FMBX9J,0
X7M3HB2N,0
ZFUTK8XX,0
AMMRCBYR,0
7XMFHMP4,0
GGXBV7JV,1
TN4LWYK4,1
2BG8UQ5O,0
AU8C2E7W,1
6UMKKSF8,0
MSUOFKZU,0
ATNURWKJ,0
9PPZZCH2,0
6Y47GZUT,0
BJHPHUVD,0
JSRBZU93,0
9P2ELCRU,0
9XXRUAD6,0
NPNLAEEN,0
DMO7IFBY,0
HW3MNUZP,1
FSHPTXCA,0
K3CYHAWR,0
UVZESQUU,0
ROA26JHW,0
LWGWKE25,0
GFG55AYL,0
HCZ2GS84,1
AGNCHMKH,0
WTECX7VT,0
8M4BVKEI,0
6PP2BB8H,0
2ERNNVVZ,0
CO4MFUH5,0
G2RVP93A,0
QGPXEGWM,1
DC5QLGAQ,0
7V9YGDVH,0
D3VZKUH3,1
WJJ6AZGD,0
BKO3AVWZ,1
3V8MVHH8,0
HVYDVZAU,0
BTMDO6UH,0
EW8QCKCO,0
56TDVMRK,0
YK8KVVXK,0
6MEZPUVC,0
GEPVSYQV,0
CERWFEKN,0
FHUKF7CV,0
N6P8WEHE,0
B6D2TT8V,1
9EIOWA5K,0
KHIDZAAZ,0
HID8SNFT,0
CV9XNZ7K,0
CJUNQ92U,0
LUXDWVYV,1
AKQWUXSE,0
VHIGBB2P,0
W4JYPCMV,0
TP2EYHOA,0
GT9QEQNP,0
KUUMENJW,1
TCDN8FGA,0
XXX95WAW,0
GKVXW4DT,0
GBAQZRWO,0
CXSKVN5Y,0
6O8NDWDG,0
E8JYNNQY,0
JF5X6ECX,0
29LWMKFN,0
CYIJTTCG,0
WNMNXDEB,0
7RX4UXDA,0
HPAMMHQG,0
MAUSNCSG,0
K5YKZ9FW,0
DJFC5YQV,0
8V6R4S4F,0
RUCBRDNA,0
2PG8XHSP,0
DFDOC95Z,1
AKJDUXDQ,0
4HCUMGUD,0
PBIQRFRF,0
IABVVVQF,0
4KJDF7DK,0
6FPC23ND,0
EW6KNDYU,0
KRL4NZFG,0
5IWXNAJL,0
LZXIXNFL,0
42ZXX6CP,0
UNDYFIQY,0
WIGK4PET,0
WPDFTF7N,0
RGW5YAGU,0
ZZ7QZGE9,0
DYU6ZBMA,0
HYB6K5DQ,0
DZBR9NVA,1
N2RQHAFA,0
EN8MLCA2,0
FUA9RPVX,0
3EJ2ZDJ6,0
MUOK4NHI,0
AZ9BYB4M,0
3YLF2XXM,1
J56AXFAR,0
LXC6GRLN,0
XLJU45HY,0
RJCB59DV,0
H6YGNKIW,0
AWF84BNQ,0
7SDNUXRX,0
N6SIBP7Y,0
ASBMC4MN,0
EOZGRHP6,0
ANEGMOBY,0
NGACOYRZ,0
3W9IQTNZ,0
8HZNXJJN,1
ZL4FGYV7,0
EOGKV94Y,1
JYIHKEIN,0
DHBDNYYM,0
ZSZYFUH7,0
AB5TT6XT,0
GSBAXWYP,1
AKAGMBYW,0
CZWGSTDV,0
EPGOA93Q,0
F9VTYW5D,1
KVRSHBC4,0
D3ENGSNM,0
AVTJXF2M,0
IBJADXKG,0
JCJSBO9L,1
AXJOM5BB,0
TNENVMTQ,0
FZS3CWZX,0
SNVJZ7DN,0
KVYLZCH3,1
5MAW93OZ,0
6V3UHRTT,0
KTTXOUMG,0
RYHEXEJI,0
NPAC6ZNB,0
N5ZEKCKF,0
QSUHBTAT,0
AGAUNHKQ,0
HIAQKOJG,0
HO3UN8DB,0
TZEDWNGJ,0
89KVY25R,0
UF85ENCR,0
NDUYRYHQ,0
6D36QCOM,0
BJ2F2VXJ,0
SIKXSTOG,1
F6KJDIGD,0
KSKHJVTS,0
2BX7SCBZ,0
9UWLJOTJ,1
JXQCPCFN,0
E9N2TJD4,0
BRAZTLAY,0
O9NFCEUT,0
ZLUJ224N,0
E43RFTAU,0
6LBZYM6M,0
USW3CKY4,0
KQFRYH23,0
SU7HYTU3,0
YBQFF6SH,0
IE7NH3KL,0
HYGHRGDC,0
BAYNYIUT,0
NWUXEDSY,1
5KMCKULB,0
NRMEYQV2,0
YGBNBW6Y,0
ILNZ2K8J,0
N9AUQCG7,0
9NTYLT2H,0
NFEB8APR,0
NZHRKVWC,0
GVNH6JEF,0
AXV6P5UD,0
HYCCE7B7,1
HNBQUZUA,0
YNEZVQV9,0
TJCUTUPQ,1
TWGCJ95Q,0
5FD6CPAJ,0
L9KBCBBH,0
L95VQBYB,0
6ZJMGYFP,0
GS2YFHNR,0
DZBPERRP,0
6XKDYMJR,0
Q46PE7AB,0
FC3NFE6B,0
KVKWGCS3,0
7VAJMZBF,0
CVDQRXFA,0
B3AUSKWA,0
EGWFBMIV,0
4E47JRRI,0
2BYDKYDQ,0
EBS9SNK6,0
WS5NUZAS,1
BXAPWM6D,0
CGCQGRUB,0
GDGHEWIH,0
AXVSRRE8,0
KU3VRJF6,0
DESL8NX6,0
DD5PCNDF,0
5PWEYZVC,0
CY7R8NBB,0
FG7CNHB8,0
AFVFV87R,0
C3ZG97BQ,0
AYGZZKYH,0
RP7TNEAW,0
PUSXUDAB,0
DV5ULKOP,0
IZ5VQTZX,0
XXPPBXVU,0
MNLM6QC2,0
5YDZOMJC,0
EGTPKJMK,0
ZDSC9KDA,0
7SCZGXZD,1
2VXFDJUJ,0
VJGZS8QV,0
GP7YRVEJ,0
NCC5HBAF,0
CEYECADO,1
NT5PNDND,0
KJG2T9UQ,0
ARA86ITG,0
SECEAGRB,0
GCY5BBE3,0
MA4MG3UM,0
G9UPYCIC,0
EIBEFK76,0
AGXBBJY8,0
HRBXFTME,0
7AUTCBM8,0
XCNUVRIN,0
GBJ7M5EA,0
GJO8PZSQ,0
K3ZJ2EGJ,0
GSEYZDVA,0
BB9NTGCW,0
54FKANCW,0
G26UJFLB,0
EF5JVD2M,0
UQPAQY2T,0
HC2NX2CA,0
G52RKFCI,0
VFMEFWIS,0
JUTQ9PJH,0
ZLWVEPT6,0
IMAOBH3T,0
ZMVORXH8,0
NN46VT9B,0
4ZTX5CBQ,1
FYBVDCHH,0
GIY32FYV,0
GV7WR2JL,0
XPBGQAQW,0
KE9LBD6D,0
DNJYOWZG,0
BINPJMXS,0
C5GTBLR5,0
EJU74FDR,0
3P4APJAH,0
D77XMFDP,0
96QFDGWP,0
GOJ8IL6Q,0
PGU494KP,0
MM7CDJQZ,0
UNBFHXOJ,0
OYKGB839,0
V3PX2MNR,0
VRKRSWYA,0
GYW9XY9D,0
8HIWHGTS,0
JPC4JAXF,1
EXRODL66,0
IAHAHFJG,0
YHSFMNPM,1
OVQWGVVR,0
VXBDVHRR,0
DTQMRTBL,0
KBSGKELT,0
OJTCG3XG,0
NR7DRDHV,0
XQHCEAXC,0
VO3MSDWC,0
8726JUXG,1
4A5KFDTK,0
3LGIQJUX,0
9DSIRUGI,0
KS7NCVGC,0
M8WPDRGN,0
5ZQ6CKE5,0
TDDCNAGB,0
ZDRKWVUX,0
CXHAVHMK,0
GMPX8CQS,0
3G6I9BDX,0
Q6YU9POA,0
OTR8WAEK,1
AAQDESWA,0
FADXVD5Y,0
MKMB8YOH,0
PW6AXD6Q,0
HCJLCP4M,0
3TQRANHQ,0
VRYQKALP,0
SC82SEXN,0
TZNUFY3V,0
55T2NRIR,1
ND2QVZDN,1
H3GGLHBK,0
BVCVGWBW,0
EQIC5D7Q,0
2FCFDHJ5,0
MXRBB7XN,0
KKJHQANN,0
ACU9HEE2,0
ZWOYZOVJ,0
QLCJ62O3,0
CJ4AQIKD,0
FFRZWUPF,0
MJ2I63XD,0
BFVVSR6F,0
WW3BTXBO,0
MCDZ4S9K,0
QKIPMRJV,0
GZISFTBH,0
MAUQGNJ2,1
M2VVM693,0
HJOUVTAU,1
HIWTZ5SB,0
TZUDLARC,0
3TLY63MJ,0
85JHZGNG,0
NZAHQ9QH,0
BK42D3CW,1
GXBXJWEH,0
DBUJYA32,0
QEI5VRGU,0
8IVVZYFU,0
OPCZT5GT,0
ZQKVJTTL,0
46FYZVOS,0
TBEJMJRP,0
JF5GW53D,0
GL9PL5M3,0
AN6WZ6F6,0
83M2NESA,1
CKNK6YHC,0
ZBSJ7YVU,1
ZHONDJKL,0
XKCWGUHX,0
8E7TNUAU,0
XCRJ8VXQ,0
GQJJWVBD,1
O2GB9OG7,0
DKV28ZTQ,0
LDCAMNBY,0
JKDQEJFF,0
7DC5EJ4D,0
NDYB5RTZ,0
5DVD8QVC,0
IH7ZJFJ3,0
WYEQDIUA,0
JS2CUUKM,0
MKTFHQKM,0
RAMOSBB8,0
P5NOA69J,0
QNVKTAXF,0
GKUAUAGP,0
JJMNORQE,1
V5Q4GYTO,0
EAXEZSCN,1
U5J29SLW,0
KJSYW62B,1
RCZOIZQQ,0
TZA9ERSD,0
MTXDPS6Z,0
BSVR7CGG,0
4WDUJ4LZ,0
YWXRERVC,0
AWNZJLNZ,1
YNFSCLTB,0
UTNUNZH7,0
MQXDPXVQ,0
NR5DRDOM,1
EKCZPZKV,0
JX8CGTCY,0
L3KFIPK3,0
KNVEIH9P,0
Y4VQJ8XK,0
5YYCFIVA,0
JETEK9GO,0
3TGNWMB5,1
GZBBURCK,0
MPRQ9J2E,0
GENZSEVV,1
8DR9DQTS,1
TWIFXT9V,0
AEGBNZFV,0
9QLH6N7R,0
QCVSBYLE,0
DJM3PBUG,0
AUHQ2UUY,0
KSCDK8GU,0
56W9BACV,0
UYCZAAJN,0
MT7FCPSJ,0
HQFFDK8A,0
HD97G63V,0
YYAN2VP5,0
WRHSQBEL,0
7RCJBKAA,0
AXAQTZTC,0
9YTE2WKM,0
TSFCCC5V,0
8Q9AAGLM,0
7I88XMIT,0
AQRF575R,0
KHRIKUCT,0
MQOVFOYS,0
KHDK3XJH,0
M6SOIXM8,0
2WNSUXZR,0
VQJ3KVCC,0
BDM4W8Y4,0
HPXO9JRG,0
ZNJBPBQZ,0
JIS48RFQ,0
XPNNHYNI,0
MGYBH3GK,0
MCQ6NIMF,0
76AWJNWE,0
YK4BNPUF,0
CFE79WMV,0
VK6O4VB9,0
9TQVFFAH,0
7SQJ9PVN,0
AMTXDTN8,0
ZADGDQM5,0
JIJZDVDQ,0
MYUFPIJ8,0
ZAJM9KCA,0
FOIUZSXJ,0
2SBGNIUQ,0
AS39USWI,0
DDPD482B,0
OYUTCN9H,0
HB2HAYPR,1
UEU8GHZU,0
NPGUVF9B,0
NRH9IGHZ,0
VAMSGXUY,0
JS2KHRRV,1
JRNPDYZT,0
J43Y7HP3,0
RYTAUKJT,0
ZT5TMPCL,0
C8CBRFFX,1
HMC73FEW,0
K87BDGZN,0
D53DYUKC,0
BGIGGPDJ,0
I24FSMZM,0
6IMV5BXP,0
EUCXSRML,0
2OM6ODUH,1
7VYN4YYS,0
KEBEQCUM,0
BQTXMSJM,0
YCENA7FA,0
AHBKXOTY,0
HVVYTBRT,0
QXA62WB2,0
JZBAHMSU,0
XFXK8AZK,0
NKADDZWB,0
JZGJ8JOH,0
LK5DMMWR,0
K4QBRYJE,0
SXWGU2SD,0
SY2TU55A,0
DLWWDCUP,0
N4C2G4JS,0
EKSWDYNU,0
RCTXNAYA,0
76PMYIAQ,0
6KMAWPMV,0
IK9REE4U,0
J3NXDJSH,0
6F58JR9X,0
ECXUCBA8,0
3MPLNWVY,0
7HJPCBYT,0
ZA944QVN,0
CDCJV79J,0
AKMZZDHQ,0
ZGH4NEGX,0
ICVKYB34,1
KDXH67GV,1
ERXFFYD2,1
EZNMHBR8,1
5KQQUCRW,0
8AMTENMY,1
YHOJ8VVW,0
2SPXXJH2,0
Y5A6Y7TE,0
7ONVUGPC,0
G7FURFIC,0
ICFDGDRR,0
IHI7UQRE,1
GZAYKSAL,0
SBS879QD,0
PEEBWBLC,0
K4II7BJI,0
ETKDSFGU,0
QKMUDTFH,0
Y7RAMFCI,0
DLXTUMMX,0
N9JTDXMW,0
65ZNMJGP,0
POT8LYVY,0
LBITU985,0
KWDZCI8Q,1
MAHHDFBT,0
9Q8HCST7,0
9PCWV9T2,0
Q3GFB5QF,0
6RCUWRGU,0
FIRSXWXH,0
PRO5POYD,0
3VOWAOZT,0
7I2YGXNU,0
NKWJTTFL,0
HWCXEANL,0
4IBAWBVU,0
OPSAT8WA,0
DYZ5BEIF,0
B3AZSRJR,1
XKGTQY9R,0
CN7QAMN4,0
EQLJAJTV,0
FHUDNYFK,0
7HWVRYWF,0
AJ4IWPWP,0
EAXQHZPS,0
HW4NGXOM,1
MG3QAPMD,1
FYER39MG,0
NUYG3PZW,0
IKGJ68LF,0
CTLD8QNY,0
RJCY5SAF,0
NFCSKWDZ,0
UBFYMNVG,0
AXQUZGDC,0
HYR2DLYW,0
8FM5OR3R,0
RLJHZYMA,0
MU58YPHK,0
HJTXSAF6,1
BHPK8YK7,0
NWDMS5XH,0
K9ZPEWPN,0
Q8CMNEZX,0
8TB4R2ZT,0
H55QIEI2,0
AJLTHTYM,0
TTS6NFOR,0
WTZZQPRM,0
2QYGHVA3,0
VKQP4NMG,0
FDYSW5HB,0
H8GMR3KC,0
NZJ9AFNO,0
77GWMZBN,0
MO2BY4HJ,0
FJ2CPYUG,0
XHDY2356,0
CFSELMDU,0
EW8JJBTQ,0
U67QTPWJ,0
5DVRM33P,0
FF345PNV,0
YCNYGN4J,1
RC5RCGOP,0
VFS3P4WA,0
7WHYUI5A,0
JE3FJWXL,1
XJ5Z4WHT,0
3TMUNVM8,0
YTEXRCGE,0
IQFXUH7D,0
NSFDXKZR,0
5MITZUTG,0
BNQHCXRP,0
PSB7BME2,0
RZ2UFMSV,1
7FHXPY6T,0
HWGYFLEA,0
C6YV5YPC,0
4ZGJ4YFV,1
IWTKAZPN,0
BBNMUXN6,0
FUM284UU,0
EXUTRQVG,0
G6QTNZMZ,0
BNLBXSLV,0
CP9XKZNF,0
XNJTKICI,0
EGTZHATJ,0
WPQWLQIF,0
JQLUFI7X,0
GQMDON3E,0
YREE9G9Q,0
5UXX4PKN,0
ORV86HUT,0
CUCXXEUS,0
OKR4ZF73,0
MHTOEWXU,0
BKES3CJG,0
